reading text file
0/22300 (epoch 0), train_loss = 4.181, time/batch = 0.687
37/22300 (epoch 0), train_loss = 3.264, time/batch = 0.032
38/22300 (epoch 0), train_loss = 3.311, time/batch = 0.033
39/22300 (epoch 0), train_loss = 3.313, time/batch = 0.032
40/22300 (epoch 0), train_loss = 3.319, time/batch = 0.032
41/22300 (epoch 0), train_loss = 3.219, time/batch = 0.032
42/22300 (epoch 0), train_loss = 3.264, time/batch = 0.032
43/22300 (epoch 0), train_loss = 3.222, time/batch = 0.032
44/22300 (epoch 0), train_loss = 3.295, time/batch = 0.032
45/22300 (epoch 0), train_loss = 3.271, time/batch = 0.032
46/22300 (epoch 0), train_loss = 3.286, time/batch = 0.032
47/22300 (epoch 0), train_loss = 3.326, time/batch = 0.032
48/22300 (epoch 0), train_loss = 3.249, time/batch = 0.032
49/22300 (epoch 0), train_loss = 3.299, time/batch = 0.032
50/22300 (epoch 0), train_loss = 3.276, time/batch = 0.032
51/22300 (epoch 0), train_loss = 3.231, time/batch = 0.032
52/22300 (epoch 0), train_loss = 3.260, time/batch = 0.032
53/22300 (epoch 0), train_loss = 3.202, time/batch = 0.032
54/22300 (epoch 0), train_loss = 3.206, time/batch = 0.032
55/22300 (epoch 0), train_loss = 3.220, time/batch = 0.032
56/22300 (epoch 0), train_loss = 3.172, time/batch = 0.032
57/22300 (epoch 0), train_loss = 3.129, time/batch = 0.032
58/22300 (epoch 0), train_loss = 3.134, time/batch = 0.032
59/22300 (epoch 0), train_loss = 3.134, time/batch = 0.032
60/22300 (epoch 0), train_loss = 3.138, time/batch = 0.032
61/22300 (epoch 0), train_loss = 3.183, time/batch = 0.032
62/22300 (epoch 0), train_loss = 3.094, time/batch = 0.032
63/22300 (epoch 0), train_loss = 3.118, time/batch = 0.032
64/22300 (epoch 0), train_loss = 3.102, time/batch = 0.032
65/22300 (epoch 0), train_loss = 3.001, time/batch = 0.032
66/22300 (epoch 0), train_loss = 3.013, time/batch = 0.032
67/22300 (epoch 0), train_loss = 2.998, time/batch = 0.032
68/22300 (epoch 0), train_loss = 3.008, time/batch = 0.032
69/22300 (epoch 0), train_loss = 2.970, time/batch = 0.032
70/22300 (epoch 0), train_loss = 2.968, time/batch = 0.032
71/22300 (epoch 0), train_loss = 2.970, time/batch = 0.032
72/22300 (epoch 0), train_loss = 2.908, time/batch = 0.032
73/22300 (epoch 0), train_loss = 2.888, time/batch = 0.032
74/22300 (epoch 0), train_loss = 2.908, time/batch = 0.032
75/22300 (epoch 0), train_loss = 2.860, time/batch = 0.032
76/22300 (epoch 0), train_loss = 2.848, time/batch = 0.032
77/22300 (epoch 0), train_loss = 2.857, time/batch = 0.032
78/22300 (epoch 0), train_loss = 2.888, time/batch = 0.032
79/22300 (epoch 0), train_loss = 2.807, time/batch = 0.032
80/22300 (epoch 0), train_loss = 2.840, time/batch = 0.032
81/22300 (epoch 0), train_loss = 2.781, time/batch = 0.032
82/22300 (epoch 0), train_loss = 2.815, time/batch = 0.032
83/22300 (epoch 0), train_loss = 2.767, time/batch = 0.032
84/22300 (epoch 0), train_loss = 2.795, time/batch = 0.032
85/22300 (epoch 0), train_loss = 2.747, time/batch = 0.033
86/22300 (epoch 0), train_loss = 2.744, time/batch = 0.032
87/22300 (epoch 0), train_loss = 2.672, time/batch = 0.032
88/22300 (epoch 0), train_loss = 2.743, time/batch = 0.032
89/22300 (epoch 0), train_loss = 2.678, time/batch = 0.032
90/22300 (epoch 0), train_loss = 2.659, time/batch = 0.032
91/22300 (epoch 0), train_loss = 2.642, time/batch = 0.032
92/22300 (epoch 0), train_loss = 2.611, time/batch = 0.032
93/22300 (epoch 0), train_loss = 2.618, time/batch = 0.032
94/22300 (epoch 0), train_loss = 2.705, time/batch = 0.032
95/22300 (epoch 0), train_loss = 2.644, time/batch = 0.032
96/22300 (epoch 0), train_loss = 2.665, time/batch = 0.032
97/22300 (epoch 0), train_loss = 2.614, time/batch = 0.032
98/22300 (epoch 0), train_loss = 2.627, time/batch = 0.032
99/22300 (epoch 0), train_loss = 2.631, time/batch = 0.032
100/22300 (epoch 0), train_loss = 2.609, time/batch = 0.032
101/22300 (epoch 0), train_loss = 2.571, time/batch = 0.032
102/22300 (epoch 0), train_loss = 2.623, time/batch = 0.032
103/22300 (epoch 0), train_loss = 2.569, time/batch = 0.032
104/22300 (epoch 0), train_loss = 2.531, time/batch = 0.032
105/22300 (epoch 0), train_loss = 2.536, time/batch = 0.032
106/22300 (epoch 0), train_loss = 2.552, time/batch = 0.032
107/22300 (epoch 0), train_loss = 2.546, time/batch = 0.032
108/22300 (epoch 0), train_loss = 2.521, time/batch = 0.032
109/22300 (epoch 0), train_loss = 2.518, time/batch = 0.032
110/22300 (epoch 0), train_loss = 2.500, time/batch = 0.032
111/22300 (epoch 0), train_loss = 2.542, time/batch = 0.032
112/22300 (epoch 0), train_loss = 2.543, time/batch = 0.032
113/22300 (epoch 0), train_loss = 2.504, time/batch = 0.032
114/22300 (epoch 0), train_loss = 2.520, time/batch = 0.032
115/22300 (epoch 0), train_loss = 2.502, time/batch = 0.032
116/22300 (epoch 0), train_loss = 2.514, time/batch = 0.032
117/22300 (epoch 0), train_loss = 2.495, time/batch = 0.032
118/22300 (epoch 0), train_loss = 2.452, time/batch = 0.032
119/22300 (epoch 0), train_loss = 2.447, time/batch = 0.032
120/22300 (epoch 0), train_loss = 2.464, time/batch = 0.032
121/22300 (epoch 0), train_loss = 2.434, time/batch = 0.032
122/22300 (epoch 0), train_loss = 2.461, time/batch = 0.032
123/22300 (epoch 0), train_loss = 2.430, time/batch = 0.032
124/22300 (epoch 0), train_loss = 2.440, time/batch = 0.032
125/22300 (epoch 0), train_loss = 2.495, time/batch = 0.032
126/22300 (epoch 0), train_loss = 2.440, time/batch = 0.032
127/22300 (epoch 0), train_loss = 2.425, time/batch = 0.032
128/22300 (epoch 0), train_loss = 2.470, time/batch = 0.032
129/22300 (epoch 0), train_loss = 2.402, time/batch = 0.032
130/22300 (epoch 0), train_loss = 2.436, time/batch = 0.032
131/22300 (epoch 0), train_loss = 2.398, time/batch = 0.032
132/22300 (epoch 0), train_loss = 2.453, time/batch = 0.032
133/22300 (epoch 0), train_loss = 2.404, time/batch = 0.032
134/22300 (epoch 0), train_loss = 2.366, time/batch = 0.032
135/22300 (epoch 0), train_loss = 2.416, time/batch = 0.032
136/22300 (epoch 0), train_loss = 2.428, time/batch = 0.032
137/22300 (epoch 0), train_loss = 2.427, time/batch = 0.032
138/22300 (epoch 0), train_loss = 2.425, time/batch = 0.032
139/22300 (epoch 0), train_loss = 2.451, time/batch = 0.032
140/22300 (epoch 0), train_loss = 2.434, time/batch = 0.032
141/22300 (epoch 0), train_loss = 2.429, time/batch = 0.032
142/22300 (epoch 0), train_loss = 2.352, time/batch = 0.032
143/22300 (epoch 0), train_loss = 2.370, time/batch = 0.032
144/22300 (epoch 0), train_loss = 2.393, time/batch = 0.032
145/22300 (epoch 0), train_loss = 2.380, time/batch = 0.032
146/22300 (epoch 0), train_loss = 2.373, time/batch = 0.032
147/22300 (epoch 0), train_loss = 2.348, time/batch = 0.032
148/22300 (epoch 0), train_loss = 2.397, time/batch = 0.032
149/22300 (epoch 0), train_loss = 2.385, time/batch = 0.032
150/22300 (epoch 0), train_loss = 2.360, time/batch = 0.032
151/22300 (epoch 0), train_loss = 2.364, time/batch = 0.032
152/22300 (epoch 0), train_loss = 2.329, time/batch = 0.032
153/22300 (epoch 0), train_loss = 2.377, time/batch = 0.032
154/22300 (epoch 0), train_loss = 2.336, time/batch = 0.032
155/22300 (epoch 0), train_loss = 2.340, time/batch = 0.032
156/22300 (epoch 0), train_loss = 2.318, time/batch = 0.032
157/22300 (epoch 0), train_loss = 2.379, time/batch = 0.032
158/22300 (epoch 0), train_loss = 2.333, time/batch = 0.032
159/22300 (epoch 0), train_loss = 2.340, time/batch = 0.032
160/22300 (epoch 0), train_loss = 2.321, time/batch = 0.032
161/22300 (epoch 0), train_loss = 2.388, time/batch = 0.032
162/22300 (epoch 0), train_loss = 2.345, time/batch = 0.032
163/22300 (epoch 0), train_loss = 2.343, time/batch = 0.032
164/22300 (epoch 0), train_loss = 2.351, time/batch = 0.032
165/22300 (epoch 0), train_loss = 2.362, time/batch = 0.032
166/22300 (epoch 0), train_loss = 2.324, time/batch = 0.032
167/22300 (epoch 0), train_loss = 2.305, time/batch = 0.032
168/22300 (epoch 0), train_loss = 2.336, time/batch = 0.032
169/22300 (epoch 0), train_loss = 2.349, time/batch = 0.032
170/22300 (epoch 0), train_loss = 2.341, time/batch = 0.032
171/22300 (epoch 0), train_loss = 2.347, time/batch = 0.032
172/22300 (epoch 0), train_loss = 2.326, time/batch = 0.032
173/22300 (epoch 0), train_loss = 2.315, time/batch = 0.032
174/22300 (epoch 0), train_loss = 2.327, time/batch = 0.032
175/22300 (epoch 0), train_loss = 2.350, time/batch = 0.032
176/22300 (epoch 0), train_loss = 2.363, time/batch = 0.032
177/22300 (epoch 0), train_loss = 2.322, time/batch = 0.032
178/22300 (epoch 0), train_loss = 2.309, time/batch = 0.032
179/22300 (epoch 0), train_loss = 2.264, time/batch = 0.032
180/22300 (epoch 0), train_loss = 2.288, time/batch = 0.032
181/22300 (epoch 0), train_loss = 2.371, time/batch = 0.032
182/22300 (epoch 0), train_loss = 2.315, time/batch = 0.032
183/22300 (epoch 0), train_loss = 2.313, time/batch = 0.032
184/22300 (epoch 0), train_loss = 2.249, time/batch = 0.032
185/22300 (epoch 0), train_loss = 2.282, time/batch = 0.032
186/22300 (epoch 0), train_loss = 2.271, time/batch = 0.032
187/22300 (epoch 0), train_loss = 2.304, time/batch = 0.032
188/22300 (epoch 0), train_loss = 2.284, time/batch = 0.032
189/22300 (epoch 0), train_loss = 2.212, time/batch = 0.032
190/22300 (epoch 0), train_loss = 2.271, time/batch = 0.032
191/22300 (epoch 0), train_loss = 2.216, time/batch = 0.032
192/22300 (epoch 0), train_loss = 2.262, time/batch = 0.032
193/22300 (epoch 0), train_loss = 2.250, time/batch = 0.032
194/22300 (epoch 0), train_loss = 2.275, time/batch = 0.032
195/22300 (epoch 0), train_loss = 2.255, time/batch = 0.032
196/22300 (epoch 0), train_loss = 2.247, time/batch = 0.032
197/22300 (epoch 0), train_loss = 2.277, time/batch = 0.032
198/22300 (epoch 0), train_loss = 2.314, time/batch = 0.032
199/22300 (epoch 0), train_loss = 2.275, time/batch = 0.032
200/22300 (epoch 0), train_loss = 2.311, time/batch = 0.032
201/22300 (epoch 0), train_loss = 2.282, time/batch = 0.032
202/22300 (epoch 0), train_loss = 2.268, time/batch = 0.032
203/22300 (epoch 0), train_loss = 2.271, time/batch = 0.032
204/22300 (epoch 0), train_loss = 2.255, time/batch = 0.032
205/22300 (epoch 0), train_loss = 2.279, time/batch = 0.032
206/22300 (epoch 0), train_loss = 2.246, time/batch = 0.033
207/22300 (epoch 0), train_loss = 2.273, time/batch = 0.032
208/22300 (epoch 0), train_loss = 2.326, time/batch = 0.033
209/22300 (epoch 0), train_loss = 2.255, time/batch = 0.032
210/22300 (epoch 0), train_loss = 2.259, time/batch = 0.032
211/22300 (epoch 0), train_loss = 2.248, time/batch = 0.032
212/22300 (epoch 0), train_loss = 2.245, time/batch = 0.032
213/22300 (epoch 0), train_loss = 2.282, time/batch = 0.032
214/22300 (epoch 0), train_loss = 2.204, time/batch = 0.032
215/22300 (epoch 0), train_loss = 2.220, time/batch = 0.032
216/22300 (epoch 0), train_loss = 2.267, time/batch = 0.032
217/22300 (epoch 0), train_loss = 2.243, time/batch = 0.032
218/22300 (epoch 0), train_loss = 2.230, time/batch = 0.032
219/22300 (epoch 0), train_loss = 2.241, time/batch = 0.032
220/22300 (epoch 0), train_loss = 2.222, time/batch = 0.032
221/22300 (epoch 0), train_loss = 2.247, time/batch = 0.032
222/22300 (epoch 0), train_loss = 2.245, time/batch = 0.032
223/22300 (epoch 0), train_loss = 2.212, time/batch = 0.032
224/22300 (epoch 0), train_loss = 2.212, time/batch = 0.033
225/22300 (epoch 0), train_loss = 2.206, time/batch = 0.032
226/22300 (epoch 0), train_loss = 2.301, time/batch = 0.032
227/22300 (epoch 0), train_loss = 2.242, time/batch = 0.032
228/22300 (epoch 0), train_loss = 2.250, time/batch = 0.032
229/22300 (epoch 0), train_loss = 2.207, time/batch = 0.032
230/22300 (epoch 0), train_loss = 2.251, time/batch = 0.032
231/22300 (epoch 0), train_loss = 2.257, time/batch = 0.032
232/22300 (epoch 0), train_loss = 2.221, time/batch = 0.032
233/22300 (epoch 0), train_loss = 2.241, time/batch = 0.032
234/22300 (epoch 0), train_loss = 2.204, time/batch = 0.032
235/22300 (epoch 0), train_loss = 2.236, time/batch = 0.032
236/22300 (epoch 0), train_loss = 2.238, time/batch = 0.032
237/22300 (epoch 0), train_loss = 2.225, time/batch = 0.032
238/22300 (epoch 0), train_loss = 2.215, time/batch = 0.032
239/22300 (epoch 0), train_loss = 2.220, time/batch = 0.032
240/22300 (epoch 0), train_loss = 2.218, time/batch = 0.032
241/22300 (epoch 0), train_loss = 2.232, time/batch = 0.032
242/22300 (epoch 0), train_loss = 2.204, time/batch = 0.032
243/22300 (epoch 0), train_loss = 2.201, time/batch = 0.032
244/22300 (epoch 0), train_loss = 2.185, time/batch = 0.032
245/22300 (epoch 0), train_loss = 2.191, time/batch = 0.032
246/22300 (epoch 0), train_loss = 2.210, time/batch = 0.032
247/22300 (epoch 0), train_loss = 2.207, time/batch = 0.032
248/22300 (epoch 0), train_loss = 2.215, time/batch = 0.032
249/22300 (epoch 0), train_loss = 2.179, time/batch = 0.032
250/22300 (epoch 0), train_loss = 2.251, time/batch = 0.032
251/22300 (epoch 0), train_loss = 2.152, time/batch = 0.032
252/22300 (epoch 0), train_loss = 2.223, time/batch = 0.032
253/22300 (epoch 0), train_loss = 2.207, time/batch = 0.032
254/22300 (epoch 0), train_loss = 2.177, time/batch = 0.032
255/22300 (epoch 0), train_loss = 2.187, time/batch = 0.032
256/22300 (epoch 0), train_loss = 2.227, time/batch = 0.033
257/22300 (epoch 0), train_loss = 2.188, time/batch = 0.032
258/22300 (epoch 0), train_loss = 2.233, time/batch = 0.032
259/22300 (epoch 0), train_loss = 2.181, time/batch = 0.032
260/22300 (epoch 0), train_loss = 2.171, time/batch = 0.032
261/22300 (epoch 0), train_loss = 2.157, time/batch = 0.032
262/22300 (epoch 0), train_loss = 2.185, time/batch = 0.032
263/22300 (epoch 0), train_loss = 2.164, time/batch = 0.032
264/22300 (epoch 0), train_loss = 2.188, time/batch = 0.032
265/22300 (epoch 0), train_loss = 2.200, time/batch = 0.032
266/22300 (epoch 0), train_loss = 2.230, time/batch = 0.032
267/22300 (epoch 0), train_loss = 2.186, time/batch = 0.032
268/22300 (epoch 0), train_loss = 2.131, time/batch = 0.032
269/22300 (epoch 0), train_loss = 2.175, time/batch = 0.032
270/22300 (epoch 0), train_loss = 2.170, time/batch = 0.032
271/22300 (epoch 0), train_loss = 2.232, time/batch = 0.032
272/22300 (epoch 0), train_loss = 2.152, time/batch = 0.032
273/22300 (epoch 0), train_loss = 2.187, time/batch = 0.032
274/22300 (epoch 0), train_loss = 2.167, time/batch = 0.032
275/22300 (epoch 0), train_loss = 2.180, time/batch = 0.032
276/22300 (epoch 0), train_loss = 2.159, time/batch = 0.032
277/22300 (epoch 0), train_loss = 2.191, time/batch = 0.032
278/22300 (epoch 0), train_loss = 2.199, time/batch = 0.032
279/22300 (epoch 0), train_loss = 2.195, time/batch = 0.032
280/22300 (epoch 0), train_loss = 2.135, time/batch = 0.032
281/22300 (epoch 0), train_loss = 2.193, time/batch = 0.032
282/22300 (epoch 0), train_loss = 2.139, time/batch = 0.032
283/22300 (epoch 0), train_loss = 2.181, time/batch = 0.032
284/22300 (epoch 0), train_loss = 2.169, time/batch = 0.032
285/22300 (epoch 0), train_loss = 2.173, time/batch = 0.032
286/22300 (epoch 0), train_loss = 2.139, time/batch = 0.032
287/22300 (epoch 0), train_loss = 2.188, time/batch = 0.032
288/22300 (epoch 0), train_loss = 2.188, time/batch = 0.032
289/22300 (epoch 0), train_loss = 2.153, time/batch = 0.032
290/22300 (epoch 0), train_loss = 2.130, time/batch = 0.032
291/22300 (epoch 0), train_loss = 2.160, time/batch = 0.032
292/22300 (epoch 0), train_loss = 2.101, time/batch = 0.032
293/22300 (epoch 0), train_loss = 2.166, time/batch = 0.032
294/22300 (epoch 0), train_loss = 2.184, time/batch = 0.032
295/22300 (epoch 0), train_loss = 2.173, time/batch = 0.032
296/22300 (epoch 0), train_loss = 2.214, time/batch = 0.031
297/22300 (epoch 0), train_loss = 2.134, time/batch = 0.032
298/22300 (epoch 0), train_loss = 2.190, time/batch = 0.032
299/22300 (epoch 0), train_loss = 2.061, time/batch = 0.032
300/22300 (epoch 0), train_loss = 2.090, time/batch = 0.032
301/22300 (epoch 0), train_loss = 2.165, time/batch = 0.032
302/22300 (epoch 0), train_loss = 2.098, time/batch = 0.032
303/22300 (epoch 0), train_loss = 2.085, time/batch = 0.032
304/22300 (epoch 0), train_loss = 2.165, time/batch = 0.032
305/22300 (epoch 0), train_loss = 2.158, time/batch = 0.032
306/22300 (epoch 0), train_loss = 2.089, time/batch = 0.032
307/22300 (epoch 0), train_loss = 2.140, time/batch = 0.031
308/22300 (epoch 0), train_loss = 2.175, time/batch = 0.032
309/22300 (epoch 0), train_loss = 2.126, time/batch = 0.032
310/22300 (epoch 0), train_loss = 2.122, time/batch = 0.032
311/22300 (epoch 0), train_loss = 2.182, time/batch = 0.032
312/22300 (epoch 0), train_loss = 2.143, time/batch = 0.032
313/22300 (epoch 0), train_loss = 2.150, time/batch = 0.032
314/22300 (epoch 0), train_loss = 2.084, time/batch = 0.032
315/22300 (epoch 0), train_loss = 2.128, time/batch = 0.032
316/22300 (epoch 0), train_loss = 2.146, time/batch = 0.032
317/22300 (epoch 0), train_loss = 2.157, time/batch = 0.032
318/22300 (epoch 0), train_loss = 2.116, time/batch = 0.032
319/22300 (epoch 0), train_loss = 2.113, time/batch = 0.031
320/22300 (epoch 0), train_loss = 2.086, time/batch = 0.031
321/22300 (epoch 0), train_loss = 2.091, time/batch = 0.032
322/22300 (epoch 0), train_loss = 2.108, time/batch = 0.033
323/22300 (epoch 0), train_loss = 2.117, time/batch = 0.032
324/22300 (epoch 0), train_loss = 2.119, time/batch = 0.032
325/22300 (epoch 0), train_loss = 2.104, time/batch = 0.032
326/22300 (epoch 0), train_loss = 2.078, time/batch = 0.032
327/22300 (epoch 0), train_loss = 2.081, time/batch = 0.032
328/22300 (epoch 0), train_loss = 2.130, time/batch = 0.031
329/22300 (epoch 0), train_loss = 2.073, time/batch = 0.031
330/22300 (epoch 0), train_loss = 2.106, time/batch = 0.032
331/22300 (epoch 0), train_loss = 2.150, time/batch = 0.032
332/22300 (epoch 0), train_loss = 2.115, time/batch = 0.032
333/22300 (epoch 0), train_loss = 2.067, time/batch = 0.032
334/22300 (epoch 0), train_loss = 2.090, time/batch = 0.032
335/22300 (epoch 0), train_loss = 2.083, time/batch = 0.031
336/22300 (epoch 0), train_loss = 2.098, time/batch = 0.032
337/22300 (epoch 0), train_loss = 2.085, time/batch = 0.032
338/22300 (epoch 0), train_loss = 2.147, time/batch = 0.032
339/22300 (epoch 0), train_loss = 2.061, time/batch = 0.032
340/22300 (epoch 0), train_loss = 2.111, time/batch = 0.032
341/22300 (epoch 0), train_loss = 2.041, time/batch = 0.032
342/22300 (epoch 0), train_loss = 2.112, time/batch = 0.032
343/22300 (epoch 0), train_loss = 2.076, time/batch = 0.031
344/22300 (epoch 0), train_loss = 2.035, time/batch = 0.032
345/22300 (epoch 0), train_loss = 2.121, time/batch = 0.032
346/22300 (epoch 0), train_loss = 2.111, time/batch = 0.032
347/22300 (epoch 0), train_loss = 2.135, time/batch = 0.032
348/22300 (epoch 0), train_loss = 2.051, time/batch = 0.032
349/22300 (epoch 0), train_loss = 2.138, time/batch = 0.032
350/22300 (epoch 0), train_loss = 2.127, time/batch = 0.032
351/22300 (epoch 0), train_loss = 2.086, time/batch = 0.032
352/22300 (epoch 0), train_loss = 2.067, time/batch = 0.032
353/22300 (epoch 0), train_loss = 2.021, time/batch = 0.032
354/22300 (epoch 0), train_loss = 2.028, time/batch = 0.032
355/22300 (epoch 0), train_loss = 2.098, time/batch = 0.032
356/22300 (epoch 0), train_loss = 2.102, time/batch = 0.032
357/22300 (epoch 0), train_loss = 2.113, time/batch = 0.032
358/22300 (epoch 0), train_loss = 2.044, time/batch = 0.032
359/22300 (epoch 0), train_loss = 2.042, time/batch = 0.032
360/22300 (epoch 0), train_loss = 2.079, time/batch = 0.033
361/22300 (epoch 0), train_loss = 2.020, time/batch = 0.032
362/22300 (epoch 0), train_loss = 2.060, time/batch = 0.032
363/22300 (epoch 0), train_loss = 2.070, time/batch = 0.031
364/22300 (epoch 0), train_loss = 2.060, time/batch = 0.032
365/22300 (epoch 0), train_loss = 2.081, time/batch = 0.032
366/22300 (epoch 0), train_loss = 2.072, time/batch = 0.031
367/22300 (epoch 0), train_loss = 2.054, time/batch = 0.032
368/22300 (epoch 0), train_loss = 2.066, time/batch = 0.032
369/22300 (epoch 0), train_loss = 2.055, time/batch = 0.032
370/22300 (epoch 0), train_loss = 2.177, time/batch = 0.032
371/22300 (epoch 0), train_loss = 2.059, time/batch = 0.032
372/22300 (epoch 0), train_loss = 2.086, time/batch = 0.032
373/22300 (epoch 0), train_loss = 2.098, time/batch = 0.032
374/22300 (epoch 0), train_loss = 2.068, time/batch = 0.031
375/22300 (epoch 0), train_loss = 2.086, time/batch = 0.032
376/22300 (epoch 0), train_loss = 2.077, time/batch = 0.032
377/22300 (epoch 0), train_loss = 2.044, time/batch = 0.033
378/22300 (epoch 0), train_loss = 2.075, time/batch = 0.032
379/22300 (epoch 0), train_loss = 2.100, time/batch = 0.032
380/22300 (epoch 0), train_loss = 2.071, time/batch = 0.032
381/22300 (epoch 0), train_loss = 2.080, time/batch = 0.032
382/22300 (epoch 0), train_loss = 2.091, time/batch = 0.032
383/22300 (epoch 0), train_loss = 2.122, time/batch = 0.031
384/22300 (epoch 0), train_loss = 2.048, time/batch = 0.032
385/22300 (epoch 0), train_loss = 2.089, time/batch = 0.032
386/22300 (epoch 0), train_loss = 2.089, time/batch = 0.032
387/22300 (epoch 0), train_loss = 2.051, time/batch = 0.031
388/22300 (epoch 0), train_loss = 2.097, time/batch = 0.033
389/22300 (epoch 0), train_loss = 2.061, time/batch = 0.032
390/22300 (epoch 0), train_loss = 2.042, time/batch = 0.031
391/22300 (epoch 0), train_loss = 2.101, time/batch = 0.033
392/22300 (epoch 0), train_loss = 2.073, time/batch = 0.032
393/22300 (epoch 0), train_loss = 2.088, time/batch = 0.032
394/22300 (epoch 0), train_loss = 2.034, time/batch = 0.032
395/22300 (epoch 0), train_loss = 2.075, time/batch = 0.032
396/22300 (epoch 0), train_loss = 2.039, time/batch = 0.032
397/22300 (epoch 0), train_loss = 2.014, time/batch = 0.055
398/22300 (epoch 0), train_loss = 2.031, time/batch = 0.034
399/22300 (epoch 0), train_loss = 2.002, time/batch = 0.033
400/22300 (epoch 0), train_loss = 2.083, time/batch = 0.032
401/22300 (epoch 0), train_loss = 2.051, time/batch = 0.032
402/22300 (epoch 0), train_loss = 2.064, time/batch = 0.032
403/22300 (epoch 0), train_loss = 2.081, time/batch = 0.032
404/22300 (epoch 0), train_loss = 2.064, time/batch = 0.032
405/22300 (epoch 0), train_loss = 2.049, time/batch = 0.032
406/22300 (epoch 0), train_loss = 2.077, time/batch = 0.032
407/22300 (epoch 0), train_loss = 2.003, time/batch = 0.032
408/22300 (epoch 0), train_loss = 2.089, time/batch = 0.032
409/22300 (epoch 0), train_loss = 2.056, time/batch = 0.032
410/22300 (epoch 0), train_loss = 2.055, time/batch = 0.032
411/22300 (epoch 0), train_loss = 2.039, time/batch = 0.032
412/22300 (epoch 0), train_loss = 2.047, time/batch = 0.032
413/22300 (epoch 0), train_loss = 2.042, time/batch = 0.032
414/22300 (epoch 0), train_loss = 2.025, time/batch = 0.032
415/22300 (epoch 0), train_loss = 2.041, time/batch = 0.032
416/22300 (epoch 0), train_loss = 2.036, time/batch = 0.032
417/22300 (epoch 0), train_loss = 1.984, time/batch = 0.032
418/22300 (epoch 0), train_loss = 2.039, time/batch = 0.032
419/22300 (epoch 0), train_loss = 2.051, time/batch = 0.031
420/22300 (epoch 0), train_loss = 2.044, time/batch = 0.032
421/22300 (epoch 0), train_loss = 2.041, time/batch = 0.032
422/22300 (epoch 0), train_loss = 2.063, time/batch = 0.036
423/22300 (epoch 0), train_loss = 2.061, time/batch = 0.033
424/22300 (epoch 0), train_loss = 2.057, time/batch = 0.032
425/22300 (epoch 0), train_loss = 2.006, time/batch = 0.031
426/22300 (epoch 0), train_loss = 2.061, time/batch = 0.031
427/22300 (epoch 0), train_loss = 2.045, time/batch = 0.031
428/22300 (epoch 0), train_loss = 2.031, time/batch = 0.031
429/22300 (epoch 0), train_loss = 2.038, time/batch = 0.032
430/22300 (epoch 0), train_loss = 2.009, time/batch = 0.032
431/22300 (epoch 0), train_loss = 2.074, time/batch = 0.032
432/22300 (epoch 0), train_loss = 2.036, time/batch = 0.032
433/22300 (epoch 0), train_loss = 2.055, time/batch = 0.032
434/22300 (epoch 0), train_loss = 2.002, time/batch = 0.032
